24 12
16 12
27 12
23 11
25 7
23 14
25 12
24 10
23 12
17 9
18 9
15 10
16 11
16 11
9 12
23 11
23 12
17 7
22 7
22 8
25 10
19 13
20 10
14 16
14 13
23 14
17 17
17 11
30 12
14 12
15 10
20 9
21 7
16 14
22 11
16 9
26 12
27 12
16 11
17 13
14 13
19 13
20 14
14 12
20 9
15 16
17 12
19 15
18 17
14 16
20 14
18 7
16 7
18 11
20 10
14 12
13 10
20 8
14 11
13 9
15 12
11 11
18 16
19 9
10 12
16 11
16 14
10 11
11 8
15 12
16 7
23 12
15 12
14 10
11 17
16 17
14 11
18 14
12 16
16 16
13 15
14 12
6 12
18 9
21 10
16 12
21 9
23 10
22 12
22 12
25 11
23 12
26 11
15 10
25 12
25 8
23 9
26 11
20 8
26 9
23 10
22 12
22 7
23 7
23 11
25 14
20 12
29 10
21 8
21 9
24 9
24 12
23 11
20 14
21 11
20 10
24 9
22 13
20 12
24 11
20 10
23 11
21 9
26 8
23 12
21 12
16 12
16 10
21 18
17 14
24 10
28 11
27 10
23 11
20 7
16 11
18 10
19 9
19 9
16 9
18 15
18 11
23 8
19 13
19 10
19 12
25 15
23 9
21 12
18 10
21 7
19 13
22 14
21 10
20 12
15 15
18 12
21 10
15 15
17 12
14 14
18 12
17 11
20 9
17 11
17 12
21 7
21 7
17 11
18 10
24 7
17 9
17 9
18 11
20 9
18 7
15 9
17 10
19 10
20 11
19 9
17 11
19 11
22 10
19 12
21 8
17 13
17 15
17 11
22 13
18 13
21 10
17 10
19 9
14 12
13 12
16 9
16 12
14 14
17 14
