16 17
18 13
6 22
12 18
12 15
18 15
14 17
14 15
18 8
12 11
19 11
21 7
18 11
12 8
20 9
21 7
11 10
16 8
17 8
9 11
15 8
18 7
16 9
17 8
17 9
18 10
20 8
21 13
16 9
16 10
17 9
22 6
17 9
17 9
14 8
12 11
9 12
15 11
16 13
15 16
19 10
16 11
21 16
19 15
19 18
16 16
13 14
6 12
14 10
15 11
17 11
13 12
13 10
16 9
21 8
16 9
17 11
18 14
22 10
14 12
15 14
22 7
16 8
6 10
17 9
17 11
17 8
12 8
17 8
13 14
15 7
13 7
19 10
15 9
14 10
7 13
12 14
10 14
14 8
14 10
17 8
25 12
11 11
13 14
12 12
12 15
27 16
22 11
22 11
18 12
18 9
20 7
22 10
23 8
26 8
25 11
11 11
10 8
23 6
14 9
15 13
12 12
13 12
19 9
23 7
20 10
17 9
11 9
15 8
16 7
14 6
16 8
19 9
19 9
20 9
18 11
18 10
18 9
20 9
16 8
20 10
14 11
11 10
17 8
12 6
19 11
16 9
17 7
18 7
17 8
13 12
16 9
16 7
13 7
14 7
8 8
18 10
18 9
11 13
15 9
19 9
22 10
15 9
21 11
16 7
14 10
14 9
21 8
8 12
21 13
11 17
11 12
11 13
17 11
10 13
16 12
10 13
26 13
14 15
11 11
10 8
11 10
12 12
18 11
17 10
16 15
24 13
18 17
17 13
27 14
9 18
14 15
14 14
12 13
11 10
9 19
10 13
11 14
7 12
11 9
8 15
12 13
12 16
9 15
10 11
13 13
10 11
12 10
10 10
15 10
14 10
14 12
15 13
11 11
11 13
8 9
11 12
16 10
11 9
12 8
